id,name,t_name,is_nsfw,desc,remarks,c_id,update_times
596,ainz ooal gown,安兹 ooal 礼服,0,,,1805,
597,aioi u,爱爱你,0,,,3101,
598,aioi yuuko,相井优子,0,,,3101,
599,aipom,艾波姆,0,,,3101,
600,air,空气,0,,,3101,
601,air bubble,气泡,0,,,3101,
602,air conditioner,空调,0,,,3101,
603,air defense princess,防空公主,0,,,3101,
604,air gear,空气齿轮,0,,,3101,
605,air groove (umamusume),气槽 (umamusume),0,,,2716,
606,air jordan,约旦航空,0,,,3101,
607,air jordan 1,约旦航空 1,0,,,3101,
608,air mattress,气垫,0,,,3101,
609,air shakur (umamusume),air shakur (umamusume),0,,,2716,
610,airandou,爱兰豆,0,,,3101,
611,airani iofifteen,艾拉尼十五岁,0,,,2602,
612,airborne,空降,0,,,3101,
613,aircraft,飞机,0,,,3101,
614,aircraft carrier,航空母舰,0,,,3101,
615,aircraft carrier oni,航空母舰鬼 472,0,,,3101,
616,aircraft carrier princess,航空母舰公主,0,,,3101,
617,aircraft carrier water oni,航空母舰水鬼,0,,,3101,
618,aircraft catapult,飞机弹射器,0,,,3101,
619,airfield princess,机场公主,0,,,3101,
620,airi (ogami kazuki),airi (ogami kazuki),0,,,2799,
621,airi (queen's blade),airi（女王之刃）,0,,,2799,
622,airi (the infernal temptress),airi（地狱般的诱惑者）,0,,,2799,
623,airisubaka,airisubaka,0,,,3101,
624,airplane,飞机,0,,,3101,
625,airplane interior,飞机内部,0,,,3101,
626,airplane wing,机翼,0,,,3101,
627,airport,机场,0,,,3101,
628,airship,飞艇,0,,,3101,
629,airsoft,气枪,0,,,3101,
630,aisaka sayo,相坂小夜,0,,,3101,
631,aisaka taiga,相坂大河,0,,,3101,
632,aisaki emiru,相崎 emiru,0,,,3101,
633,aisha clanclan,艾莎氏族,0,,,3101,
634,aisha landar,艾莎兰达,0,,,3101,
635,aislinn wishart,艾斯林威哈特,0,,,3101,
636,aisutabetao,艾苏塔贝托,0,,,3101,
637,aito,爱藤,0,,,3101,
638,aitsugawa rui,爱津川瑞,0,,,3101,
639,aiuti,奥提,0,,,3101,
640,aiz wallenstein,艾兹华伦斯坦,0,,,3101,
641,aizawa chizuru,相泽千鹤,0,,,3101,
642,aizawa eiko,相泽英子,0,,,3101,
643,aizawa hikaru,相泽光,0,,,3101,
644,aizawa kazuha,相泽和叶,0,,,3101,
645,aizawa sakuya,相泽咲也,0,,,3101,
646,aizawa yuuichi,相泽悠一,0,,,3101,
647,aizen (syoshiyuki),蓝染 (syoshiyuki),0,,,2799,
648,aizen kunitoshi,蓝染国志,0,,,3101,
649,ajax (azur lane),阿贾克斯（碧蓝航线）,0,,,2703,
650,ajifurai,ajifurai,0,,,3101,
651,ajimita,阿吉米塔,0,,,3101,
652,ajino (sakanahen),味野（sakanahen）,0,,,2799,
653,ajiriko,网尻子,0,,,3101,
654,ajiro shinpei,网次郎新平,0,,,3101,
655,ajirogasa,ajirogasa,0,,,3101,
656,ajishio,味盐,0,,,3101,
657,ajitarou (setsu),味太郎 (setsu),0,,,2799,
658,ajna (indivisible),ajna（不可分割）,0,,,2799,
659,ak-12,AK-12,0,,,3101,
660,ak-12 (quiet azure) (girls' frontline),ak-12（安静的天蓝色）（女孩前线）,0,,,2713,
661,ak-47,AK-47,0,,,3101,
662,ak-74,AK-74,0,,,3101,
663,ak-74m,AK-74m,0,,,3101,
664,aka kitsune,又名狐狸精,0,,,3101,
665,aka ringo,又名林戈,0,,,3101,
666,aka tawashi,又名 tawashi,0,,,3101,
667,aka ume,又名梅,0,,,3101,
668,aka6,又名6,0,,,3101,
669,akabane (zebrasmise),赤羽（斑马）,0,,,2799,
670,akabane hibame,赤羽hibame,0,,,3101,
671,akabane youko,赤羽洋子,0,,,3101,
672,akabashi yuusuke,赤桥优介,0,,,3101,
673,akaboshi koume,赤星小梅,0,,,3101,
674,akadako,赤田子,0,,,3101,
675,akademeia uniform,学院制服,0,,,1805,
676,akaga hirotaka,赤贺广隆,0,,,3101,
677,akagashi hagane,赤城羽根,0,,,3101,
678,akagi (azur lane),赤城（碧蓝航线）,0,,,2703,
679,akagi (fmttps),赤城 (fmttps),0,,,2799,
680,akagi (kancolle),赤城 (kancolle),0,,,2709,
681,akagi (paradise amaryllis) (azur lane),akagi (天堂孤挺花) (azur Lane),0,,,2703,
682,akagi (warship girls r),赤城 (军舰少女 r),0,,,2798,
683,akagi asahito,赤城旭人,0,,,3101,
684,akagi kai ni (kancolle),akagi kai ni (kancolle),0,,,2709,
685,akagi kurage,赤城仓吉,0,,,3101,
686,akagi miria,赤城米莉亚,0,,,3101,
687,akagi rio,赤城里约,0,,,3101,
688,akagi ritsuko,赤城律子,0,,,3101,
689,akagi shigeru,赤城茂,0,,,3101,
690,akagi shun,赤城顺,0,,,3101,
691,akagi towa,赤城东和,0,,,3101,
692,akagi: yami ni oritatta tensai,赤城：yami ni oritatta tensai,0,,,3101,
693,akahi242,赤日242,0,,,3101,
694,akahige,赤肥,0,,,3101,
695,akahito,明人,0,,,3101,
696,akai haato,akai haato,0,,,3101,
697,akai kitsune,赤井狐狸,0,,,3101,
698,akai ringo (ookami-san),akai ringo (ookami-san),0,,,2799,
699,akai ronii,赤井 ronii,0,,,3101,
700,akai sashimi,赤井生鱼片,0,,,2311,
701,akai shuuichi,赤井秀一,0,,,3101,
702,akaiha (akaihasugk),赤羽 (akaihasugk),0,,,2799,
703,akairiot,阿凯里奥特,0,,,3101,
704,akakage red,赤影红,0,,,3101,
705,akakura,赤仓,0,,,3101,
706,akali,阿卡丽,0,,,3101,
707,akali (legacy),阿卡丽（旧版）,0,,,2799,
708,akamaru,赤丸,0,,,3101,
709,akamatsu kaede,赤松枫,0,,,3101,
710,akamatsu ken,赤松健,0,,,3101,
711,akame (akame ga kill!),akame (akame ga kill!),0,,,2799,
712,akame ga kill!,akame ga 杀！,0,,,3101,
713,akamoku,赤木,0,,,3101,
714,akanagi youto,赤薙洋人,0,,,3101,
715,akanasu,赤须,0,,,3101,
716,akanbe,阿寒边,0,,,3101,
717,akane (blue archive),茜（蓝色档案）,0,,,2706,
718,akane (bunny) (blue archive),茜（兔子）（蓝色档案）,0,,,2706,
719,akane souichi,茜总一,0,,,3101,
720,akane yuki,茜茜,0,,,3101,
721,akane-iro ni somaru saka,akane-iro ni somaru saka,0,,,3101,
722,akaneko (redakanekocat),茜子 (redakanekocat),0,,,2799,
723,akanesanzou,茜三藏,0,,,3101,
724,akaneya,茜屋,0,,,3101,
725,akaneyu akiiro,akaneyu akiiro,0,,,3101,
726,akano murasaki,赤野村崎,0,,,3101,
727,akaoni (zumt3548),akaoni (zumt3548),0,,,2799,
728,akari (pokemon),akari（口袋妖怪）,0,,,2708,
729,akari (princess connect!),akari（公主连接！）,0,,,2707,
730,akarui kioku soushitsu,akarui kioku soushitsu,0,,,3101,
731,akasaai,阿卡赛,0,,,3101,
732,akasaka (qv92612),赤坂 (qv92612),0,,,2799,
733,akasaka mamoru,赤坂守,0,,,3101,
734,akasaka yuzu,赤坂柚子,0,,,3101,
735,akasata,赤笠,0,,,3101,
736,akashi (azur lane),明石（碧蓝航线）,0,,,2703,
737,akashi (kancolle),明石 (kancolle),0,,,2709,
738,akashi (live a hero),明石（活出英雄）,0,,,2799,
739,akashi kaoru,明石薰,0,,,3101,
740,akashi kuniyuki,明石国之162,0,,,3101,
741,akashi seijuurou,明石征十郎,0,,,3101,
742,akashi yuuna,明石优奈,0,,,3101,
743,akashio (loli ace),akashio (萝莉王牌),0,,,2799,
744,akashiya moka,明石屋摩卡,0,,,3101,
745,akasia,阿卡西亚,0,,,3101,
746,akasode (tyaramu),akasode (tyaramu),0,,,2799,
747,akata itsuki,赤田五月,0,,,3101,
748,akatoro (nightlord),akatoro（夜王）,0,,,2799,
749,akatsuki (kancolle),晓 (kancolle),0,,,2709,
750,akatsuki (log horizon),晓（原木地平线）,0,,,2799,
751,akatsuki akane,晓茜,0,,,3101,
752,akatsuki blitzkampf,晓闪电战,0,,,3101,
753,akatsuki hijiri,晓希尻,0,,,3101,
754,akatsuki hiro,晓宏,0,,,3101,
755,akatsuki ikki,晓一辉,0,,,3101,
756,akatsuki kai ni (kancolle),akatsuki kai ni (kancolle),0,,,2709,
757,akatsuki kirika,晓桐花,0,,,3101,
758,akatsuki miho,晓美穗,0,,,3101,
759,akatsuki no goei,晓的合影,0,,,3101,
760,akatsuki no yona,晓之约娜,0,,,3101,
761,akatsuki uni,晓 uni,0,,,3101,
762,akatsuki uniform,晓制服,0,,,1805,
763,akaza,赤座,0,,,3101,
764,akaza akane,赤座茜,0,,,3101,
765,akaza akari,赤座赤里,0,,,3101,
766,akazaki yasuma,赤崎安真,0,,,3101,
767,akazawa izumi,赤泽泉,0,,,3101,
768,akazawa red,赤泽红,0,,,3101,
769,akazukin chacha,赤津茶茶,0,,,3101,
770,akb48,akb48,0,,,3101,
771,akchu,阿克楚,0,,,3101,
772,akebi komichi,明美小道,0,,,3101,
773,akebi-chan no serafuku,akebi-chan no serafuku,0,,,3101,
774,akebono (kancolle),曙光 (kancolle),0,,,2709,
775,akebono kai ni (kancolle),akebono kai ni (kancolle),0,,,2709,
776,akechi gorou,明智五郎,0,,,3101,
777,akechi kokoro,明知心,0,,,3101,
778,akechi shizuku,明智雫,0,,,3101,
779,akehi yuki,明日雪,0,,,3101,
780,akemi homura,明美小焰,0,,,3101,
781,akemi homura (cosplay),明美 homura (角色扮演),0,,,1708,
782,akemiho tabi nikki,明穗布衣尼基,0,,,1898,
783,aken,阿肯,0,,,3101,
784,akeome,阿克美,0,,,3101,
785,akesaka iku,赤坂iku,0,,,3101,
786,aketa mikoto,明太美琴,0,,,3101,
787,akeyama kitsune,明山狐狸,0,,,2501,
788,akg,公斤,0,,,3101,
789,aki (akikaze asparagus),aki（秋风芦笋）,0,,,2799,
790,aki (akisora hiyori),aki (akisora hiyori),0,,,2799,
791,aki (girls und panzer),aki（少女与装甲）,0,,,2609,
792,aki (neyuki41028),秋 (neyuki41028),0,,,2799,
793,aki (sangetusei),aki (sangetusei),0,,,2799,
794,aki eda,枝田明,0,,,3101,
795,aki minoriko,秋小子,0,,,3101,
796,aki poi,秋波伊,0,,,3101,
797,aki rosenthal,阿基罗森塔尔,0,,,3101,
798,aki shizuha,静叶秋,0,,,3101,
799,aki663,aki663,0,,,3101,
800,aki99,aki99,0,,,3101,
801,akiamare,akiamare,0,,,3101,
802,akiba hideki,秋叶秀117,0,,,3101,
803,akiba monaka,秋叶真中,0,,,3101,
804,akichin (atelier baguri),akichin (atelier baguri),0,,,2799,
805,akieda,秋枝148,0,,,3101,
806,akigumo (kancolle),秋云 (kancolle),0,,,2709,
807,akigumo kai ni (kancolle),秋云改你（kancolle）,0,,,2709,
808,akiha (attract),秋叶（吸引）,0,,,2799,
809,akiha rumiho,秋叶留美穗,0,,,3101,
810,akihabara (tokyo),秋叶原（东京）,0,,,2799,
811,akihazama,秋叶间,0,,,3101,
812,akihime sumomo,秋姬相扑,0,,,3101,
813,akihiro altland,奥特兰明弘,0,,,3101,
814,akihiyo,秋日,0,,,3101,
815,akikawa yayoi (umamusume),秋川弥生 (umamusume),0,,,2716,
816,akikaze tsumuji,秋风嬛嬛,0,,,3101,
817,akikazu mizuno,秋和美津浓,0,,,3101,
818,akimaki yuu,秋卷悠,0,,,3101,
819,akimoto dai,秋元代,0,,,3101,
820,akimoto komachi,秋元小町,0,,,3101,
821,akina tsukako,秋名冢子,0,,,3101,
822,akinaie,秋奈,0,,,3101,
823,akinashi yuu,明梨悠,0,,,3101,
824,akinbo (hyouka fuyou),akinbo (hyouka fuyou),0,,,2799,
825,akine (kuroyuri),akine (kuroyuri),0,,,2799,
826,akino (princess connect!),秋野（公主连接！）,0,,,2707,
827,akino coto,秋野古藤,0,,,2602,
828,akino ell,秋野埃尔,0,,,2602,
829,akino hamo,秋野hamo,0,,,2602,
830,akino komichi,秋野小道,0,,,2602,
831,akino shuu,秋野秀,0,,,2602,
832,akino sora,秋野空,0,,,2602,
833,akino subaru,秋野昴,0,,,2602,
834,akino takehiko,秋野武彦,0,,,2602,
835,akira,晃,0,,,3101,
836,akira (been0328),晃 (been0328),0,,,2799,
837,akira (coffee curry),akira（咖啡咖喱）,0,,,2799,
838,akira (kadokawa),晃（角川）,0,,,2799,
839,akira (meltyhip),akira (meltyhip),0,,,2799,
840,akira (orenchi no maidosan),akira (orenchi no maidosan),0,,,2799,
841,akira (viper),晃（毒蛇）,0,,,2799,
842,akira ferrari,晃法拉利,0,,,2602,
843,akira ituki,akira ituki,0,,,3101,
844,akira miku ver,晃未来 ver,0,,,3101,
845,akira shiun,晃志云,0,,,3101,
846,akirannu,akirannu,0,,,3101,
847,akisa (12023648),秋沙 (12023648),0,,,2799,
848,akisaka yamoka,秋坂山冈,0,,,2501,
849,akisha,秋莎,0,,,3101,
850,akishima kei,秋岛圭,0,,,3101,
851,akishimo (kancolle),秋下 (kancolle),0,,,2709,
852,akisoba,秋荞麦面,0,,,3101,
853,akisome hatsuka,初夏秋染,0,,,3101,
854,akisora,秋空,0,,,3101,
855,akita hika,秋田彦,0,,,3101,
856,akita neru,秋田 neru,0,,,3101,
857,akita toushirou,秋田当士郎,0,,,3101,
858,akitaka akita,akitaka 秋田,0,,,3101,
859,akiteru (akiteru98),秋照 (akiteru98),0,,,2799,
860,akitetsu,秋铁,0,,,3101,
861,akito (d30n26),秋户 (d30n26),0,,,2799,
862,akito (sub707),akito (sub707),0,,,2799,
863,akitokage,秋影,0,,,3101,
864,akitsu maru (kancolle),秋津丸 (kancolle),0,,,2709,
865,akitsu maru kai (kancolle),秋津丸 kai (kancolle),0,,,2709,
866,akitsuchi shien,秋土味,0,,,3101,
867,akitsuki (oenothera),秋月（月见草）,0,,,2799,
868,akitsuki itsuki,秋月月,0,,,3101,
869,akitsuki karasu,秋月乌,0,,,3101,
870,akitsushima (kancolle),秋津岛 (kancolle),0,,,2709,
871,akiyama cz4a,秋山 cz4a,0,,,2501,
872,akiyama hayato,秋山隼人,0,,,2501,
873,akiyama mio,秋山澪,0,,,2501,
874,akiyama mizuki,秋山水树,0,,,2315,
875,akiyama rinko,秋山临子,0,,,2501,
876,akiyama yoshiko,秋山芳子,0,,,2501,
877,akiyama yukari,秋山由香里,0,,,2501,
878,akiyasu,秋安,0,,,3101,
879,akiyoshi (tama-pete),秋吉 (tama-pete),0,,,2799,
880,akizone,秋宗,0,,,3101,
881,akizora momiji,红叶秋空,0,,,3101,
882,akizuki (kancolle),秋月 (kancolle),0,,,2709,
883,akizuki akina,秋月秋菜170,0,,,3101,
884,akizuki ritchan,秋月立灿,0,,,3101,
885,akizuki ritsuko,秋月律子,0,,,3101,
886,akizuki ryo,秋月凉,0,,,3101,
887,akizuki shigure,秋月时雨,0,,,3101,
888,akke,阿克,0,,,3101,
889,akkijin,阿奇金,0,,,3101,
890,akky (akimi1127),阿奇 (akimi1127),0,,,2799,
891,ako (blue archive),ako（蓝色档案）,0,,,2706,
892,akou roushi,阿口肉食,0,,,3101,
893,aks-74u,aks-74u,0,,,3101,
894,aku (dejigiga),aku (dejigiga),0,,,2799,
895,aku no meshitsukai (vocaloid),aku no meshitsukai (vocaloid),0,,,2799,
896,aku no musume (vocaloid),aku no musume (vocaloid),0,,,2799,
897,akudama drive,akudama 驱动器,0,,,3101,
898,akujiki59,隼木59,0,,,3101,
899,akuma,隈研吾,0,,,3101,
900,akuma (st.takuma),akuma (st.takuma),0,,,2799,
901,akuma (street fighter),akuma（街头霸王）,0,,,2799,
902,akuma homura,akuma homura,0,,,3101,
903,akuma no riddle,恶鬼之谜,0,,,3101,
904,akuno hideo,久野秀夫,0,,,3101,
905,akusema,青色,0,,,1701,
906,akuta hinako,久田雏子,0,,,3101,
907,akutsu (yuumi),akutsu (yuumi),0,,,2799,
908,al azif,al azif,0,,,3101,
909,aladdin (disney),阿拉丁（迪士尼）,0,,,2602,
910,aladdin (magi),阿拉丁（魔法师）,0,,,2602,
911,alakazam,阿拉卡扎姆,0,,,2602,
912,alakoala,阿拉考拉,0,,,2602,
913,alarm clock,闹钟,0,,,3101,
914,alastor (shakugan no shana),alastor (shakugan no shana),0,,,2799,
915,albacore (azur lane),长鳍金枪鱼（碧蓝航线）,0,,,2703,
916,albedo (genshin impact),反照率（原神影响）,0,,,2701,
917,albedo (overlord),反照率（霸主）,0,,,2799,
918,alber,阿尔伯,0,,,3101,
919,albert wesker,阿尔伯特·威斯克,0,,,3101,
920,albino,白化病,0,,,3101,
921,albino (a1b1n0623),白化病 (a1b1n0623),0,,,2799,
922,album cover redraw,专辑封面重绘,0,,,3101,
923,alchemaniac,炼金术士,0,,,3101,
924,alchemist (ragnarok online),炼金术士（仙境传说在线）,0,,,2714,
925,alchemy,炼金术,0,,,3101,
926,alchemy stars,炼金星,0,,,3101,
927,alchera,阿尔切拉,0,,,2602,
928,alcina dimitrescu,阿尔西娜·迪米特雷斯库,0,,,3101,
929,alcohol,酒精,0,,,3101,
930,alcremie,阿尔克雷米,0,,,3101,
931,alcremie (strawberry sweet),alcremie（草莓甜味）,0,,,2799,
932,alcremie (vanilla cream),alcremie（香草奶油）,0,,,2799,
933,aldehyde,醛,0,,,3101,
934,alder (pokemon),桤木（口袋妖怪）,0,,,2708,
935,aldnoah.zero,aldnoah.zero,0,,,3101,
936,aldra (queen's blade),阿尔德拉（女王之刃）,0,,,2602,
937,ale (ale halexxx),麦酒 (ale halexxx),0,,,2799,
938,alecto 0,艾克托 0,0,,,3101,
939,aleksandra i. pokryshkin,亚历山德拉岛波克里什金,0,,,2602,
940,alena (dq4),阿莱娜 (dq4),0,,,2799,
941,aleriia v,aleriia v,0,,,3101,
942,alessandra susu,亚历山德拉苏苏,0,,,2602,
943,alex (alexandoria),亚历克斯（亚历山大）,0,,,2501,
944,alex (minecraft),亚历克斯（我的世界）,0,,,2799,
945,alex (street fighter),亚历克斯（街头霸王）,0,,,2799,
946,alex ahad,亚历克斯阿哈德,0,,,3101,
947,alexander (fate),亚历山大（命运）,0,,,2606,
948,alexander dinh,亚历山大·丁,0,,,2501,
949,alexi (tits!),亚历克西（山雀！）,0,,,2501,
950,alexmaster,亚历克斯马斯特,0,,,3101,
951,alfonse (fire emblem),阿方斯（火徽）,0,,,2799,
952,alfort (may0508),阿尔福特 (may0508),0,,,2799,
953,algerie (azur lane),阿尔及利亚（碧蓝航线）,0,,,2703,
954,ali baba saluja,阿里巴巴萨卢加,0,,,3101,
955,alia (mega man),其他（超级男人）,0,,,2799,
956,alia's carnival!,艾莉亚的狂欢节！,0,,,3101,
957,aliasing,混叠,0,,,3101,
958,alice (alice in wonderland),爱丽丝（爱丽丝梦游仙境）,0,,,2799,
959,alice (alice in wonderland) (cosplay),爱丽丝（爱丽丝梦游仙境）（角色扮演）,0,,,1708,
960,alice (megami tensei),爱丽丝（megami 紧张）,0,,,2799,
961,alice (pandora hearts),爱丽丝（潘多拉之心）,0,,,2602,
962,alice (queen's gate),爱丽丝（女王之门）,0,,,2799,
963,alice (sinoalice),爱丽丝 (sinoalice),0,,,2799,
964,alice (tales),爱丽丝（故事）,0,,,2799,
965,alice carroll,爱丽丝卡罗尔,0,,,3101,
966,alice cartelet,爱丽丝卡特尔,0,,,3101,
967,alice gear aegis,爱丽丝齿轮宙斯盾,0,,,3101,
968,alice in wonderland,爱丽丝梦游仙境,0,,,3101,
969,alice margatroid,爱丽丝 margatroid,0,,,3101,
970,alice margatroid (cosplay),alice margatroid (cosplay),0,,,1708,
971,alice margatroid (pc-98),alice margatroid (pc-98),0,,,2799,
972,alice zuberg,爱丽丝·祖伯格,0,,,3101,
973,alice360,爱丽丝360,0,,,3101,
974,alice: madness returns,爱丽丝：疯狂回归,0,,,3101,
975,aliceblue,爱丽丝蓝,0,,,3101,
976,alicia (granblue fantasy),艾丽西亚（碧蓝幻想）,0,,,2704,
977,alicia florence,艾丽西亚佛罗伦萨,0,,,3101,
978,alicia melchiott,艾丽西娅·梅尔奇奥特,0,,,3101,
979,alicia renato (yashiro sousaku),艾丽西亚·雷纳托 (yashiro sousaku),0,,,2799,
980,alicia testarossa,艾丽西亚塔罗萨,0,,,3101,
981,alien,外星人,0,,,3101,
982,alien (movie),外星人（电影）,0,,,2799,
983,alien1452,外星人1452,0,,,3101,
984,alina (arknights),阿丽娜（方舟之夜）,0,,,2710,
985,alina (girls und panzer),alina（少女与装甲）,0,,,2609,
986,alina gray,阿丽娜灰色,0,,,1701,
987,alios arvin,阿利奥斯·阿尔文,0,,,3101,
988,alisa (girls und panzer),艾丽莎（少女与装甲）,0,,,2609,
989,alisa boskonovich,艾丽莎·博斯科诺维奇,0,,,3101,
990,alisa ilinichina amiella,艾丽莎 ilinichina amiella,0,,,3101,
991,alisa reinford,艾丽莎·莱因福德,0,,,3101,
992,alisa southerncross,艾丽莎南十字星,0,,,3101,
993,alisaie leveilleur,艾丽莎·莱维耶尔,0,,,3101,
994,alisha diphda,艾丽莎·迪夫达,0,,,3101,
995,alisia0812,alisia0812,0,,,3101,
996,alison (alison airlines),艾莉森（艾莉森航空公司）,0,,,2799,
997,alita,阿丽塔,0,,,3101,
998,aliza (granblue fantasy),艾丽莎（碧蓝幻想）,0,,,2704,
999,alkemanubis,alkemanubis,0,,,3101,
1000,all fours,四肢着地,0,,,3101,
1001,all might,尽一切可能,0,,,3101,
1002,all the way through,一路走来,0,,,3101,
1003,all-out attack,全力进攻,0,,,3101,
1004,allelujah haptism,哈利路亚 haptism,0,,,3101,
1005,allen (makaroll),艾伦 (makaroll),0,,,2799,
1006,allen avadonia,艾伦阿瓦多尼亚,0,,,3101,
1007,allen walker,艾伦沃克,0,,,3101,
1008,allenby beardsley,艾伦比比尔兹利,0,,,3101,
1009,allenes,丙二烯,0,,,3101,
1010,alley,胡同,0,,,3101,
1011,alleyne (queen's blade),alleyne（女王之刃）,0,,,2799,
1012,alligator,鳄鱼,0,,,2311,
1013,allister (pokemon),阿利斯特（口袋妖怪）,0,,,2708,
1014,alluka zoldyck,alluka zoldyck,0,,,3101,
1015,alm (fire emblem),alm（火徽）,0,,,2799,
1016,alma armas,阿尔玛武器,0,,,3101,
1017,almic,almic,0,,,3101,
1018,aloe (kenkou3733),芦荟 (kenkou3733),0,,,2799,
1019,aloe (quiz magic academy),芦荟（测验魔术学院）,0,,,2799,
1020,alolan exeggutor,阿罗拉 exeggutor,0,,,2602,
1021,alolan marowak,阿罗兰马洛瓦克,0,,,3101,
1022,alolan meowth,阿罗兰喵喵,0,,,3101,
1023,alolan ninetales,阿罗兰九故事,0,,,3101,
1024,alolan raichu,阿罗兰·雷丘,0,,,3101,
1025,alolan vulpix,阿罗兰 vulpix,0,,,3101,
1026,alp,阿尔卑斯山,0,,,2501,
1027,alpaca,羊驼,0,,,3101,
1028,alpaca ears,羊驼耳朵,0,,,3101,
1029,alpaca suri (kemono friends),羊驼 suri (kemono 朋友),0,,,2607,
1030,alpaca tail,羊驼尾巴,0,,,3101,
1031,alpha (alpha91),阿尔法 (alpha91),0,,,2799,
1032,alpha (yukai na nakamatachi),阿尔法（yukai na nakamatachi）,0,,,2799,
1033,alpha pokemon,阿尔法口袋妖怪,0,,,2708,
1034,alpha signature,字母签名,0,,,3101,
1035,alpha transparency,阿尔法透明度,0,,,3101,
1036,alphard (canaan),星宿 (迦南),0,,,2799,
1037,alphes (style),alphes (风格),0,,,1108,
1038,alphinaud leveilleur,阿尔菲诺 leveilleur,0,,,3101,
1039,alphonse (white datura),alphonse（白曼陀罗）,0,,,2799,
1040,alphonse elric,阿尔方斯·埃里克,0,,,3101,
1041,alphy,阿尔菲,0,,,3101,
1042,alphys,alphys,0,,,3101,
1043,alracoco,阿拉可可,0,,,2602,
1044,alraune,alraune,0,,,3101,
1045,altair (re:creators),altair (re:creators),0,,,2799,
1046,altair ibn la-ahad,altair ibn la-ahad,0,,,3101,
1047,altar,祭坛,0,,,3101,
1048,altaria,阿尔塔利亚,0,,,3101,
1049,alter servant,改变仆人,0,,,3101,
1050,altera (fate),改变（命运）,0,,,2606,
1051,altera moontail,阿尔特拉月尾,0,,,2602,
1052,altera the santa (fate),Altera the santa (命运),0,,,2606,
1053,alternate color,备用颜色,0,,,1701,
1054,alternate costume,替代服装,0,,,1701,
1055,alternate design,替代设计,0,,,3101,
1056,alternate element,替代元素,0,,,3101,
1057,alternate eye color,备用眼睛颜色,0,,,1701,
1058,alternate footwear,替代鞋类,0,,,1806,
1059,alternate form,替代形式,0,,,3101,
1060,alternate hair length,备用头发长度,0,,,1601,
1061,alternate hairstyle,备用发型,0,,,1108,
1062,alternate height,备用高度,0,,,3101,
1063,alternate language,替代语言,0,,,3101,
1064,alternate legwear,备用裤袜,0,,,1810,
1065,alternate muscle size,交替肌肉大小,0,,,3101,
1066,alternate shiny pokemon,交替闪亮的口袋妖怪,0,,,2708,
1067,alternate size,备用尺寸,0,,,3101,
1068,alternate skin color,备用肤色,0,,,1701,
