"id","name","t_name","is_nsfw","desc","remarks","contributor","c_id","update_times","update_time","is_locked","effect_level","source"
"348","ace rocket","王牌火箭","0",,,,"3101",,,,,
"349","ace trainer (pokemon)","王牌教练（口袋妖怪）","0",,,,"2708",,,,,
"350","acea4","acea4","0",,,,"3101",,,,,
"351","acerola (pokemon)","针叶樱桃（口袋妖怪）","0",,,,"2708",,,,,
"352","acesrulez","acesrulez","0",,,,"3101",,,,,
"353","achakura","茶仓","0",,,,"3101",,,,,
"354","achan (blue semi)","achan（蓝色半）","0",,,,"1701",,,,,
"355","achievement unlocked","成就解锁","0",,,,"3101",,,,,
"356","achiga school uniform","achiga 校服","0",,,,"1805",,,,,
"357","achiki","立木","0",,,,"3101",,,,,
"358","achilles (fate)","阿喀琉斯（命运）","0",,,,"2606",,,,,
"359","aco (koaya ako)","aco (koaya ako)","0",,,,"2799",,,,,
"360","acog","acog","0",,,,"3101",,,,,
"361","acolyte (ragnarok online)","侍僧（仙境传说在线）","0",,,,"2714",,,,,
"362","acorn","橡子","0",,,,"3101",,,,,
"363","acoustic guitar","原声吉他","0",,"https://danbooru.donmai.us/posts?tags=acoustic guitar","阿巧,","3101","0000000001","19/10/2022 22:53:51",,,
"364","acronym","首字母缩略词","0",,,,"3101",,,,,
"365","acryl","亚克力","0",,,,"3101",,,,,
"366","acrylic paint (medium)","亚克力画风","0",,"https://danbooru.donmai.us/posts?tags=acrylic paint (medium)","阿巧,","2309","0000000001","19/10/2022 22:53:51",,,
"367","act (xadachit)","法案 (xadachit)","0",,,,"2799",,,,,
"368","action","行动","0",,,,"3101",,,,,
"369","action figure","可动人偶","0",,,,"3101",,,,,
"370","action pizazz","动作活泼","0",,,,"3101",,,,,
"371","action taimanin","动作台马宁","0",,,,"3101",,,,,
"372","acubi tomaranai","acubi tomaranai","0","","https://danbooru.donmai.us/posts?tags=acubi_tomaranai","好好怪,","2501","0000000001","22/10/2022 16:06:42",,,
"373","ad","广告","0",,,,"3101",,,,,
"374","ada wong","艾达王","0",,,,"3101",,,,,
"375","adachi sakura","安达樱","0","","https://danbooru.donmai.us/posts?tags=adachi_sakura","好好怪,","2502","0000000001","22/10/2022 16:06:42",,,
"376","adachi to shimamura","安达与岛村","0","","https://danbooru.donmai.us/posts?tags=adachi_to_shimamura","好好怪,","2502","0000000001","22/10/2022 16:06:43",,,
"377","adachi tooru","足立彻","0",,,,"3101",,,,,
"378","adagaki aki","安达恒爱姬","0","","https://danbooru.donmai.us/posts?tags=adagaki_aki","好好怪,","2602","0000000001","22/10/2022 16:06:43",,,
"379","adam's apple","亚当的苹果","0",,,,"3101",,,,,
"380","adaman (pokemon)","阿达曼（口袋妖怪）","0",,,,"2708",,,,,
"381","adapted costume","原设服装改编","0",,"https://danbooru.donmai.us/posts?tags=adapted costume","阿巧,","1701","0000000001","19/10/2022 22:53:51",,,
"382","adapted object","改编对象","0",,,,"3101",,,,,
"383","adapted turret","改装炮塔","0",,,,"3101",,,,,
"384","adapted uniform","改装制服","0",,"https://danbooru.donmai.us/posts?tags=adapted uniform","阿巧,","1805","0000000001","19/10/2022 22:53:51",,,
"385","add (elsword)","艾迪","0","","https://danbooru.donmai.us/posts?tags=add_(elsword)","好好怪,","2797","0000000001","22/10/2022 16:06:43",,,
"386","add (fate)","加（命运）","0",,,,"2606",,,,,
"387","adelbert steiner","阿德尔伯特·斯坦纳","0","","https://danbooru.donmai.us/posts?tags=adelbert_steiner","好好怪,","2712","0000000001","22/10/2022 16:06:43",,,
"388","adeleine","阿朵莱尼","0","","https://danbooru.donmai.us/posts?tags=adeleine","好好怪,","2796","0000000001","22/10/2022 16:06:43",,,
"389","adell (disgaea)","阿德尔（disgaea）","0",,,,"2799",,,,,
"390","adepta sororitas","战斗修女","0","","https://danbooru.donmai.us/posts?tags=adepta_sororitas","好好怪,","2797","0000000001","22/10/2022 16:06:43",,,
"391","adeptus astartes","阿斯塔特修会","0",,,,"3101",,,,,
"392","adiane","流丽之阿蒂涅","0","","https://danbooru.donmai.us/posts?tags=adiane","好好怪,","2602","0000000001","22/10/2022 16:06:44",,,
"393","adidas","阿迪达斯","0",,,,"3101",,,,,
"394","adjustable wrench","活动扳手","0",,,,"2104",,,,,
"395","adjusting another's hair","调整别人的头发","0",,,,"1601",,,,,
"396","adjusting bow","调整弓","0",,,,"3101",,,,,
"397","adjusting buruma","调整 buruma","0",,,,"3101",,,,,
"398","adjusting clothes","拨弄衣服","0",,"https://danbooru.donmai.us/posts?tags=adjusting clothes","阿巧,","1701","0000000001","19/10/2022 22:53:51",,,
"399","adjusting collar","调节环","0",,,,"1906",,,,,
"400","adjusting eyewear","扶眼镜","0",,"https://danbooru.donmai.us/posts?tags=adjusting eyewear","阿巧,","1907","0000000001","19/10/2022 22:53:51",,,
"401","adjusting gloves","拨弄手套","0",,"https://danbooru.donmai.us/posts?tags=adjusting gloves","阿巧,","1808","0000000001","19/10/2022 22:53:51",,,
"402","adjusting goggles","调节护目镜","0",,,,"3101",,,,,
"403","adjusting headwear","整理头饰","0",,"https://danbooru.donmai.us/posts?tags=adjusting headwear","阿巧,","3101","0000000001","19/10/2022 22:53:51",,,
"404","adjusting hood","调节罩","0",,,,"3101",,,,,
"405","adjusting leotard","调整紧身衣","0",,,,"1898",,,,,
"406","adjusting necktie","调整领带","0",,,,"3101",,,,,
"407","adjusting panties","拨内裤","0",,"https://danbooru.donmai.us/posts?tags=adjusting panties","阿巧,","1803","0000000001","19/10/2022 22:53:51",,,
"408","adjusting scarf","调整围巾","0",,,,"3101",,,,,
"409","adjusting swimsuit","拨弄泳衣","0",,"https://danbooru.donmai.us/posts?tags=adjusting swimsuit","阿巧,","1812","0000000001","19/10/2022 22:53:51",,,
"410","admiral (kancolle) (cosplay)","海军上将 (kancolle) (cosplay)","0",,,,"2709",,,,,
"411","admiral arisugawa","有栖川上将","0",,,,"3101",,,,,
"412","admiral graf spee (azur lane)","斯佩伯爵海军上将（碧蓝航线）","0","nan 别名: アドミラル・グラーフ・シュペー(アズールレーン)","https://danbooru.donmai.us/posts?tags=admiral graf spee (azur lane)","阿巧,","2703","0000000001","19/10/2022 22:56:44",,,
"413","admiral graf spee (peaceful daily life) (azur lane)","斯佩伯爵海军上将(平稳的日常)(碧蓝航线)","0","","https://danbooru.donmai.us/posts?tags=admiral_graf_spee_(peaceful_daily_life)_(azur_lane)","好好怪,","2703","0000000001","22/10/2022 16:06:44",,,
"414","admiral hipper (azur lane)","西贝尔海军上将(碧蓝航线)","0","","https://danbooru.donmai.us/posts?tags=admiral_hipper_(azur_lane)","好好怪,","2703","0000000001","22/10/2022 16:06:44",,,
"415","admiral paru","admiral paru","0","","https://danbooru.donmai.us/posts?tags=admiral_paru","好好怪,","2501","0000000001","22/10/2022 16:06:44",,,
"416","admiral shiro (shino)","白上将（四野）","0",,,,"2799",,,,,
"417","admiral suwabe","诹访部上将","0",,,,"3101",,,,,
"418","admire vega (umamusume)","爱慕织姬(赛马娘)","0","","https://danbooru.donmai.us/posts?tags=admire_vega_(umamusume)","好好怪,","2716","0000000001","22/10/2022 16:06:44",,,
"419","adolf hitler","阿道夫·希特勒","0",,,,"3101",,,,,
"420","adomi","阿多米","0",,,,"3101",,,,,
"421","adrenaline!!!","肾上腺素！！！","0",,,,"3101",,,,,
"422","adsouto","广告","0",,,,"3101",,,,,
"423","adult baby","成年婴儿","0",,,,"3101",,,,,
"424","advance wars","推进战争","0",,,,"2798",,,,,
"425","advanced nurturing high school uniform","高级培育高中校服","0",,,,"1805",,,,,
"426","advent cirno","降临奇诺","0",,,,"3101",,,,,
"427","adventure time","冒险时间","0",,,,"3101",,,,,
"428","adventurer (ff14)","冒险家 (ff14)","0",,,,"2799",,,,,
"429","adyisu","阿迪苏","0",,,,"3101",,,,,
"430","ae-3803","AE-3803","0",,,,"3101",,,,,
"431","aegir (azur lane)","艾吉尔（碧蓝航线）","0",,,,"2703",,,,,
"432","aegir (housamo)","艾吉尔(东京放学后)","0","","https://danbooru.donmai.us/posts?tags=aegir_(housamo)","好好怪,","2602","0000000001","22/10/2022 16:06:44",,,
"433","aegis (nerocc)","宙斯盾 (nerocc)","0",,,,"2799",,,,,
"434","aegis (persona)","艾吉斯（女神异闻录）","0","也拼写为Aigis。角色3中的一个安卓系统，可以召唤一个角色。她在第一个游戏中扮演主角，后来在《非诚勿扰》中扮演主角。 别名: アイギス","https://danbooru.donmai.us/posts?tags=aegis (persona)","阿巧,","1701","0000000001","19/10/2022 22:56:44",,,
"435","aegis (takunomi)","宙斯盾（takunomi）","0",,,,"2799",,,,,
"436","aegislash","神盾","0",,,,"3101",,,,,
"437","aek-999 (girls' frontline)","aek-999（少女前线）","0",,,,"2705",,,,,
"438","aer (tengqiu)","阿尔（腾丘）","0",,,,"2799",,,,,
"439","aer7o","aer7o","0",,,,"3101",,,,,
"440","aerial battle","空战","0",,,,"3101",,,,,
"441","aerial fireworks","空中烟火","0",,"https://danbooru.donmai.us/posts?tags=aerial fireworks","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"442","aerisdies","艾瑞斯迪","0",,,,"3101",,,,,
"443","aerith gainsborough","艾丽丝·盖恩斯巴勒","0","一个来自米德加贫民窟的花童和《最终幻想VII》中可玩的白色法师类型的角色，出现在《降临节的孩子》、《危机前》、《危机核心》和《翻拍》中。也是《王国之心》系列的配角。由梅娜素瓦里和坂本玛雅配音的日文版本。她死于塞菲洛斯之手。 别名: エアリス・ゲインズブール|エアリス","https://danbooru.donmai.us/posts?tags=aerith gainsborough","阿巧,","3101","0000000001","19/10/2022 22:56:44",,,
"444","aerodactyl","飞龙","0",,,,"3101",,,,,
"445","aeru","aeru","0",,,,"3101",,,,,
"446","aestheticc-meme","审美模因","0",,,,"3101",,,,,
"447","aestus estus","原初之火(武器)","0",,"https://danbooru.donmai.us/posts?tags=aestus estus","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"448","aether foundation employee","以太基金会员工","0",,,,"3101",,,,,
"449","aether foundation uniform","以太基础制服","0",,,,"1805",,,,,
"450","aetherion","以太离子","0",,,,"3101",,,,,
"451","affectionate","深情的","0",,,,"3101",,,,,
"452","afloat","漂浮","0",,"https://danbooru.donmai.us/posts?tags=afloat","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"453","african penguin (kemono friends)","非洲企鹅（kemono 朋友）","0",,,,"2607",,,,,
"454","african rock python (kemono friends)","非洲岩蟒（kemono 朋友）","0",,,,"2607",,,,,
"455","african wild dog (kemono friends)","非洲野狗（kemono 朋友）","0",,,,"2607",,,,,
"456","african wild dog print","非洲野狗印花","0",,,,"3101",,,,,
"457","afro","鸟窝头|爆炸头","0",,"https://danbooru.donmai.us/posts?tags=afro","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"458","afrobull","非洲公牛","0",,,,"3101",,,,,
"459","after","之后","0",,,,"3101",,,,,
"460","after anal","肛交后","0",,"https://danbooru.donmai.us/posts?tags=after anal","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"461","after bathing","沐浴后","0",,,,"3101",,,,,
"462","after battle","战斗后","0",,,,"3101",,,,,
"463","after ejaculation","射精后","0",,,,"3101",,,,,
"464","after fellatio","口交后","0",,"https://danbooru.donmai.us/posts?tags=after fellatio","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"465","after fingering","指法后","0",,,,"3101",,,,,
"466","after insertion","插入后","0",,,,"3101",,,,,
"467","after kiss","接吻后","0",,"https://danbooru.donmai.us/posts?tags=after kiss","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"468","after masturbation","手淫后","0",,,,"2104",,,,,
"469","after paizuri","乳交后","0",,"https://danbooru.donmai.us/posts?tags=after paizuri","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"470","after rain","雨后","0",,,,"3101",,,,,
"471","after rape","强奸后","0",,,,"3101",,,,,
"472","after sex","事后","0",,"https://danbooru.donmai.us/posts?tags=after sex","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"473","after war gundam x","机动新世纪高达X","0","","","OYwins,","2602","0000000001",,,,
"474","afterburner","加力燃烧室","0",,,,"3101",,,,,
"475","afterglow","事后余韵","0",,"https://danbooru.donmai.us/posts?tags=afterglow","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"476","afterglow (bang dream!)","余辉（爆炸梦！）","0",,,,"2799",,,,,
"477","afterimage","残像","0",,"https://danbooru.donmai.us/posts?tags=afterimage","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"478","afterword","后记","0",,,,"3101",,,,,
"479","afukuro","阿福库罗","0",,,,"3101",,,,,
"480","afuro","阿芙罗","0",,,,"3101",,,,,
"481","afuro terumi","亚风炉照美","0","亜風炉 照美 (あふろ てるみ)稻谷十一字，绰号阿芙罗迪(アフロディ). 他的名字是基于希腊女神阿佛洛狄忒的名字。由三沛由子配音。他小时候出现在稻岛十一，在那里他是宙斯的队长，也为火龙和莱蒙演奏。他作为一个成年人返回稻岛十一去，他教练Kidokawa Seishuu。 别名: アフロディ|亜風炉|亜風炉照美|照美監督","https://danbooru.donmai.us/posts?tags=afuro terumi","阿巧,","3101","0000000001","19/10/2022 22:56:44",,,
"482","agahari","阿加哈里","0",,,,"3101",,,,,
"483","against door","对着门","0","","","鬼牌,","2099","0000000001","20/10/2022 21:02:54",,,
"484","against fence","对着栅栏","0",,,,"3101",,,,,
"485","against fourth wall","靠着第四面墙","0",,,,"3101",,,,,
"486","against glass","压在玻璃上","0",,"https://danbooru.donmai.us/posts?tags=against glass","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"487","against mirror","对着镜子","0",,,,"3101",,,,,
"488","against railing","靠栏杆","0",,,,"3101",,,,,
"489","against rock","对抗岩石","0",,,,"3101",,,,,
"490","against table","对着桌子","0",,,,"3101",,,,,
"491","against tree","反对树","0",,,,"2315",,,,,
"492","against wall","压在墙上","0",,"https://danbooru.donmai.us/posts?tags=against wall","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"493","against window","靠窗","0",,,,"3101",,,,,
"494","agano (kancolle)","阿贺野号(舰队收藏)","0","","https://danbooru.donmai.us/posts?tags=agano_(kancolle)","好好怪,","2709","0000000001","22/10/2022 16:06:45",,,
"495","agarest senki","阿加雷斯特战记","0",,,,"3101",,,,,
"496","agarest senki (series)","阿加雷斯特战记（系列）","0",,,,"2799",,,,,
"497","agata (agatha)","阿加塔 (agatha)","0",,,,"2799",,,,,
"498","agatsuma kaede","我妻枫","0",,,,"3101",,,,,
"499","agatsuma zenitsu","我妻善逸","0",,,,"3101",,,,,
"500","agawa ryou","阿川凉","0",,,,"3101",,,,,
"501","age comparison","年龄比较","0",,,,"3101",,,,,
"502","age conscious","年龄意识","0",,,,"3101",,,,,
"503","age difference","年龄差","0",,"https://danbooru.donmai.us/posts?tags=age difference","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"504","age of ishtaria","伊什塔利亚的年龄","0",,,,"3101",,,,,
"505","age progression","年龄段展现","0",,"https://danbooru.donmai.us/posts?tags=age progression","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"506","age regression","幼化","0",,"https://danbooru.donmai.us/posts?tags=age regression","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"507","age switch","年龄开关","0",,,,"3101",,,,,
"508","agemono","阿吉莫诺","0",,,,"3101",,,,,
"509","agenasu","agenasu","0",,,,"3101",,,,,
"510","agent (girls' frontline)","特工（少女前线）","0",,,,"2705",,,,,
"511","agent 3 (splatoon)","特工 3 (splatoon)","0",,,,"2799",,,,,
"512","agent 4 (splatoon)","特工 4 (splatoon)","0",,,,"2799",,,,,
"513","agent 8 (splatoon)","特工 8（喷射）","0",,,,"2799",,,,,
"514","agent aika","艾卡特工","0",,,,"3101",,,,,
"515","agetama","阿杰塔玛","0",,,,"3101",,,,,
"516","aggron","阿格隆","0",,,,"3101",,,,,
"517","agito (nanoha)","agito (nanoha)","0",,,,"2799",,,,,
"518","agnamore","阿格纳莫尔","0",,,,"3101",,,,,
"519","agnes digital (umamusume)","艾格尼丝数码 (umamusume)","0",,,,"2716",,,,,
"520","agnes oblige","艾格尼丝义务","0",,,,"3101",,,,,
"521","agnes tachyon (umamusume)","爱丽速子(赛马娘)","0","","https://danbooru.donmai.us/posts?tags=agnes_tachyon_(umamusume)","好好怪,","2716","0000000001","22/10/2022 16:06:45",,,
"522","agonasubi","agonasubi_m01","0","","https://danbooru.donmai.us/posts?tags=agonasubi","好好怪,","2501","0000000001","22/10/2022 16:06:45",,,
"523","agovitch","阿戈维奇","0",,,,"3101",,,,,
"524","agravain (fate)","agravain (命运)","0",,,,"2606",,,,,
"525","agrias oaks","阿格莉亚丝","0","最终幻想战术中可玩的神圣骑士。 别名: アグリアス|アグリアス・オークス","https://danbooru.donmai.us/posts?tags=agrias oaks","阿巧,","2315","0000000001","19/10/2022 22:56:44",,,
"526","agrius metamorphosis","神罚的野猪","0","","https://danbooru.donmai.us/posts?tags=agrius_metamorphosis","好好怪,","2606","0000000001","22/10/2022 16:06:45",,,
"527","agumon","亚古兽","0",,,,"3101",,,,,
"528","ah-lyong lee","李阿龙","0",,,,"3101",,,,,
"529","ahagon umiko","阿波根海子","0","","https://danbooru.donmai.us/posts?tags=ahagon_umiko","好好怪,","2602","0000000001","22/10/2022 16:06:45",,,
"530","ahegao","阿嘿颜","0",,"https://danbooru.donmai.us/posts?tags=ahegao","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"531","ahenn","雅典","0",,,,"3101",,,,,
"532","ahoge","呆毛","0",,"https://danbooru.donmai.us/posts?tags=ahoge","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"533","ahoge wag","阿霍格摇摆","0",,,,"3101",,,,,
"534","ahsoka tano","阿索卡·塔诺","0",,,,"3101",,,,,
"535","ai ai gasa","爱爱加沙","0",,,,"3101",,,,,
"536","ai arctic warfare","人工智能北极战争","0",,,,"2798",,,,,
"537","ai shite! homun","哎呀！霍蒙","0",,,,"3101",,,,,
"538","ai takurou","爱拓郎","0",,,,"3101",,,,,
"539","ai tenshi densetsu wedding peach","爱天时浓密婚礼桃子","0",,,,"3101",,,,,
"540","ai yori aoshi","爱由里奥西","0",,,,"3101",,,,,
"541","ai-chan (honkai impact)","爱酱(崩坏3rd)","0","","https://danbooru.donmai.us/posts?tags=ai-chan_(honkai_impact)","好好怪,","2701","0000000002","22/10/2022 17:30:13","0",,
"542","ai-chan (tawawa)","爱酱 (tawawa)","0",,,,"2799",,,,,
"543","ai-wa","爱华","0",,,,"3101",,,,,
"544","aiba asagi","相叶朝木","0",,,,"3101",,,,,
"545","aiba uiha","aiba uiha","0",,,,"3101",,,,,
"546","aiba yumi","相叶由美","0",,,,"3101",,,,,
"547","aibumi","爱布米","0",,,,"3101",,,,,
"548","aida kensuke","相田健介","0",,,,"3101",,,,,
"549","aida mana","相田爱","0","多奇多基的主角！预固化。玛娜是学校的学生会主席。她在学术方面很出色，运动能力很强，喜欢帮助别人。她变成了治愈之心，由Nabatame Hitomi配音。 别名: 相田マナ","https://danbooru.donmai.us/posts?tags=aida mana","阿巧,","3101","0000000001","19/10/2022 22:56:44",,,
"550","aida rayhunton","艾达·雷亨顿","0",,,,"3101",,,,,
"551","aida takanobu","相田隆信","0",,,,"3101",,,,,
"552","aida yuu","爱达悠","0",,,,"3101",,,,,
"553","aiguillette","绶带","0",,"https://danbooru.donmai.us/posts?tags=aiguillette","阿巧,","3101","0000000001","19/10/2022 22:53:52",,,
"554","aihara enju","爱原圆珠","0",,,,"3101",,,,,
"555","aihara mei","爱原美","0",,,,"3101",,,,,
"556","aihara nana","爱原奈奈","0",,,,"3101",,,,,
"557","aihara shouta","爱原绍沙","0",,,,"3101",,,,,
"558","aihara yuzu","爱原柚子","0",,,,"3101",,,,,
"559","aijou karen","爱茹凯伦","0",,,,"3101",,,,,
"560","aika (series)","艾卡（系列）","0",,,,"2799",,,,,
